"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Achal PH","","Verified Purchase","","","","5.0","October 01, 2019","India","This phone is bit big to hold but good for Android users. As per the design review, the phone is excellent with great camera both normal and wide angle, a good sound quality and the replicate feature was awesome to to copy data from old iPhone to your new iPhone.","","With a new design and good features","81","https://www.amazon.in/gp/profile/amzn1.account.AGLZTVGMVYBUMY5THCCKH6RMZMTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RRAH2VM3XZVY1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Anup K.","","Verified Purchase","","","","5.0","September 30, 2019","India","This is my 5th iPhone, iPhone 3G, 3Gs, 4S, 6 and now 11. Have used iPhone 6 more than 3.8 years. It is true when you keen to precision then nothing else can compete with the iPhone. Love the Portrait modes, wide-angle and the screen size. iPhone ring, a new tone is available now. Jio took only 30 minutes to activate the Esim.","","The feel of it!","126","https://www.amazon.in/gp/profile/amzn1.account.AH5AMIBBHPMEUXC4KDPUD2R2TDFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R6N4O63FKL63H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Rahul maru","","Verified Purchase","","","","5.0","October 02, 2019","India","Happy Fillings","","Super ness Happiness","46","https://www.amazon.in/gp/profile/amzn1.account.AHB5LBTIQCHRPISFZNAOGTPDBXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2OD3R94S5SI4J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Bhawna juyal","","Verified Purchase","","","","1.0","October 10, 2019","India","Its my first iphone and now I’m feeling like I’ve wasted my money coz it has heating issues","","Heating issue","509","https://www.amazon.in/gp/profile/amzn1.account.AHV7UERNJAL4HRZNMT67CFQ2Q7KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R1HWMMIJ21WTZR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","D.mohanbabu","","Verified Purchase","","","","1.0","October 30, 2019","India","Not good when I charge mobilebody was earth (current shock) and today charger not working I don’t no how to replace","","Not good product","327","https://www.amazon.in/gp/profile/amzn1.account.AF6LWDJVHET2F4MUYYE5O26TPVLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R1COWE853UTM46/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Aishwarya","","Verified Purchase","","","","1.0","October 16, 2020","India","Bought iPhone from seller Appario Retail. Phone had multiple issues such as WiFi, mobile network (no network for 10 days), facelock was working on multiple people etc in just 3 months of use. I have given my phone to apple service center and its been 10 days and its not fixed. STAY very careful before buying from this seller. Read mutilple bad reviews and I think seller is selling defective phones.","","Don't buy from Appario Reseller","133","https://www.amazon.in/gp/profile/amzn1.account.AETYVS736JZA5KZSGJNU5R5AFIZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RKDCJ73XLDQMZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Anugra","","Verified Purchase","Size name: 64GB | Colour: (PRODUCT)RED | Pattern name: iPhone 11","B08L8CRHQZ","https://www.amazon.in/New-Apple-iPhone-11-64GB/product-reviews/B08L8CRHQZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","December 27, 2020","India","PROS : 1. Excellent phone with sleek screen 2. Excellent battery lasting more than a day 3. Face recognition is smooth CONS: 1. Just the exchange process is very very complex If you are exchanging an old phone strongly recommend not to do so. If you wish to do so here are the steps 1. Please take complete back up in advance of the phone you like to exchange 2. Erase all data except Amazon app. Even if you have the Amazon app on a different phone, please have Amazon app installed on the phone which you are going to give away 3. Once the delivery agent comes to you, ask for a pin 6 digit number. 4. You have to first enter the six digit number on the phone in the Amazon app on the order. Yes, this has to be keyed in on same order you had made and there is a provision space to enter on same. 5. This step is quite complex but this is done for security to ensure you exchange the right phone. 6. Once validated (Takes about 10 to 30 minutes depending on data / passwords you have stored) you then have to provide a 6 digit OTP which you would have received on your mobile and email. 7. Then the agent verifies the 6 digit OTP on his device. 8. If this gets done, PLEASE ENSURE YOU REMOVE YOUR SIM , DELETE THE AMAZON APP AND DATA FROM THE device you are going to give away. 9. Final but most important - ensure the device is deleted from iCloud if you are exchanging iPhone . If non iPhone ensure you format the phone and ONLY THEN HAND IT OVER TO DELIVERY AGENT. 10. In any possibility it would take 10 to 45 minutes to complete the exchange steps above depending on your data on phone plus the support of delivery or customer service. I had to wait for 24 hours to re do all steps and then went for it as I urgently needed this phone. Else best to exchange in a store nearby and just go for phone. SUMMARY: GREAT PHONE, GREAT CUSTOMER SERVICE BY CALL CENTER FOLKS, GREAT EXCHANGE PRICE BUT EXTREMELY TOUGH EXCHANGE PROCESS.","","Great phone , Very tough exchange process","22","https://www.amazon.in/gp/profile/amzn1.account.AGR5LLNMNFLAXZA7GLQWUH5CSEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RO67VPX53ND6G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Sunny Kumar","","Verified Purchase","","","","5.0","September 29, 2019","India","The iPhone design is good and the camera quality is awesome. You can also take pictures in wide angles and the image quality is awesome. Phone got delivered at 9am on 28th September (I pre-order it on 27th September at 3am in the morning), I got my phone before the delivery date with nice and secured packaging. The overall look of the phone is premium and face unlocking is fast. I grabbed this phone with HDFC 6K Instant Discount Offer at Just 64K (128 GB Variant). Cons: 1. The phone is great but if you use ""in the box"" accessories like ""EarPods with Lighting Connector"", then you might feel a little pain in your ears. 2. The phone comes with 5W charger which charge your phone slowly. I recommend you to prefer using 18W charger. Well, I've never tried the iPhone before and I'm using this for the first time (Yes, I'm already using other apple products like MacBook Air & Pro). But the product is great and I'm just lovin it.","","First Time iPhone User Review :-)","1,940","https://www.amazon.in/gp/profile/amzn1.account.AGWLKO56UVDETIO7M4BVP4GED7UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R51EDHN250S9U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Arin87","","Verified Purchase","","","","5.0","December 18, 2019","India","Dont go by the negative reviews! If you want to go for iphone which can compete with high end android phones, this is the one. I have used the Oneplus 7T for 2.5 months (and sold it) and can say after comparison that the photos that iPhone 11 takes are way better than OP 7T. The battery has been performing really well after all daily chores, youtube, spotify, netflix, etc. I have last charged the phone to 100% at 9.12 pm and as I write this review (12.54 pm next day), I have got 30% left. I used to have an iphone 6s which I used for 4 years after which I bought the OP 7T. Now that I am back to the ios ecosystem, it does feel good! Also, trust me, the transition back to a Liquid Retina display from 90Hz does not feel bad, because Apple has really done a good job is maintaining a crisp and vibrant display in iPhone 11. Go for it guys. Haters will always hate!","","Best thing that money can buy","43","https://www.amazon.in/gp/profile/amzn1.account.AHVQFEJTMWNWVXPXAQEWLE5MFKKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RSDBIYIC39PGQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Jaspreet","","Verified Purchase","","","","1.0","August 10, 2020","India","The Apple iPhone 11 that I received today had already been opened. I got it without any deal or plastic cover. I don’t know if it’s damaged inside I am not touching it Please take it back and give me a completely new packed one. I am extremely upset about this.","","iPhone 11 already opened/used","171","https://www.amazon.in/gp/profile/amzn1.account.AF2N24QV5K6UGEKOD6K7SGUH5DSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R29G445FH8E64Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","ritesh","","Verified Purchase","","","","1.0","August 17, 2020","India","hello Please dont take any apple products online , especially if the seller is Appario Retail Private Ltd. I bought iphone 11 last month and suudenly today (17/08/2020) the phone got switched off and not getting switched on again.It was neither damaged nor it got wet in rains . I am very furious because i thought its an apple product and product will be robust. My first impression on apple products is worst becuase of online reseller. This online reseller dont send the correct product instead they will send defective pieces or old piesces. My loss is 60000 rs. These people are worst and i request other guys not to take apple products from online or from the above mentioned reseller.","","not a good product","746","https://www.amazon.in/gp/profile/amzn1.account.AFV5574CPQ565JLKXNYMW3ENHZ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R34ZA1GTNXS1YP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Ghar Sayan","","Verified Purchase","","","","5.0","September 28, 2019","India","In my opinion, don’t think much about the phone , just get it . I am attaching night-mode on and off pictures. Check the difference Pros- 1. Best Camera 2. Best Security 3. Long day Battery Life 4. Touch ID improved 5. Its an iPhone after all . 😍 6. Best Night-mode support 7. Best Processors A13 Bionic Chip Cons- 1. Display could have been OLED in this price but if doesn’t matter . This retina lcd is really awesome. 2. Slightly bulky and weighty - if u r shifting from iPhone 7 or 8 3. Thick bezels Guys , I am both Samsung as well as iPhone fan. But this price range I would suggest you to order iPhone 11. Its really a great deal. And if u r a long time iPhone user . Then this will be really great for you. Got for it Guys !!!","","Best iPhone ever | Super Night Mode | Super Camera | Yellow","424","https://www.amazon.in/gp/profile/amzn1.account.AHDEEBZZHLNZPKKQFT3YHZLFHX6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2J02ZQT639WFF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Sunil Rigesow","","Verified Purchase","","","","4.0","October 15, 2020","India","The only apple product i can buy with the money left in my account is Apple juice.","","Received Good","30","https://www.amazon.in/gp/profile/amzn1.account.AESUFPHTLMFAZXIOTMOV54KSHAJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2S3UB8BZMDQ00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Madhusudan","","Verified Purchase","","","","1.0","November 17, 2019","India","If its just looks what you want then go ahead and buy...but its performance..then suggest you guys to back off. I observed back panel heating up issue especially while taking photos and using maps. [No, I have not put any additional back panels fyi]. After spending 60K+ and seeing this kind of heating issue is completely unacceptable from a brand like Apple. I have approached Apple care [Service Request No: SKC4616] and they said they have to send the device to Bangalore for further diagnosis. When I called just before writing this review, they are quoting they are not working today due to Sunday they are closed and blah blah...Apple wake up. Show some sense of urgency towards customer issues. Ok...folks its upto you to buy or not, just sharing my own experience so it will help who are thinking to buy this.","","Dont rush to buy and waste your money","697","https://www.amazon.in/gp/profile/amzn1.account.AFLXJNKIAEZNXHH5EXX3QAC5YSGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2FL4VTOA1UFMQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Navi/Navtej Singh Duggal","","Verified Purchase","","","","5.0","October 05, 2019","India","1.Very fast No comparison with 8,12,12Gh rams. 2. Camera great beyond MPs 48mp is nothing . Iphone camera is fast far batter.3. No comparison Androids 11.4 Light weight5ThankUApple. TODAY 19 July 2020 MY PHONE FALLEN FROM 1st floor ON HARD SURFACE. After CHECKING-0 SCRATCHIEST.——great great","","iPhone 11 comparison any mobile Ram,Performance","27","https://www.amazon.in/gp/profile/amzn1.account.AE5W4MIUTPX5XLKYG52N7SZJC22A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3KBJLA3FOXHKZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Arun","","Verified Purchase","","","","5.0","October 15, 2020","India","I bought the iPhone 11 64gb red and I absolutely love it. The design is insanely good. Lot of reviews say that they received a damaged phone but that is simply not true!! The truth is the phone comes with an outdated iOS and you must update it. Or else your camera won’t be running normally or the video quality won’t be more than 360p( as it was in my case). But once you do a software update, all the bugs gets fixed. Also a lot of them seem to say that the phone gets overheated. I thought mine was getting overheated too. But there’a a difference between it being warm and overheating. The truth is it gets warm if you do intense processing. ( The software update took care of that too and I don’t know how). So don’t worry about buying a iPhone here. A lot of them are freaking out that their phones aren’t functioning properly and they were too quick to write a bad review. Truth is a software update fixes all these people’s complaints.","","Absolutely LOVE it !!!","73","https://www.amazon.in/gp/profile/amzn1.account.AG5TYLXCUVJRLARCL4TDKGRTVY3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3EYPUAE6B94QG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
